i,X,Y,Z
430,65387 , 65353 , 82
431,65387 , 65353 , 82
432,65388 , 65354 , 80
433,65387 , 65353 , 82
434,65387 , 65353 , 82
435,65388 , 65354 , 81
436,65388 , 65354 , 81
437,65387 , 65355 , 82
438,65387 , 65354 , 81
439,65387 , 65354 , 81
440,65387 , 65354 , 81
441,65387 , 65354 , 81
442,65387 , 65354 , 81
443,65387 , 65354 , 81
444,65388 , 65353 , 80
445,65388 , 65354 , 81
446,65388 , 65354 , 81
447,65388 , 65354 , 82
448,65388 , 65354 , 82
449,65387 , 65354 , 82
450,65388 , 65354 , 82
451,65388 , 65354 , 82
452,65388 , 65353 , 81
453,65381 , 65329 , 85
454,65384 , 65339 , 84
455,65384 , 65339 , 84
456,65384 , 65339 , 84
457,65383 , 65338 , 84
458,65384 , 65338 , 84
459,65384 , 65338 , 84
460,65384 , 65338 , 84
461,65384 , 65338 , 84
462,65386 , 65354 , 82
463,65379 , 65337 , 91
464,65381 , 65337 , 89
465,65381 , 65337 , 89
466,65383 , 65338 , 86
467,65383 , 65338 , 87
468,65379 , 65301 , 91
469,65380 , 65320 , 86
470,65380 , 65320 , 86
471,65380 , 65324 , 88
472,65380 , 65326 , 87
473,65381 , 65314 , 89
474,65380 , 65312 , 88
475,65380 , 65312 , 88
476,65379 , 65317 , 87
477,65379 , 65317 , 86
478,65381 , 65318 , 88
479,65380 , 65317 , 87
480,65380 , 65317 , 87
481,65380 , 65318 , 87
482,65381 , 65317 , 88
483,65380 , 65319 , 87
484,65380 , 65319 , 87
485,65380 , 65319 , 87
486,65381 , 65318 , 87
487,65381 , 65318 , 87
488,65393 , 65318 , 68
489,65398 , 65315 , 66
490,65398 , 65315 , 66
491,65405 , 65312 , 59
492,65405 , 65312 , 59
493,65474 , 65320 , 48
494,65475 , 65323 , 49
495,65475 , 65323 , 49
496,65476 , 65327 , 49
497,65476 , 65327 , 49
498,65524 , 65325 , 65377
499,2 , 65321 , 65351
500,2 , 65321 , 65351
501,20 , 65320 , 65342
502,20 , 65320 , 65342
503,65520 , 65304 , 65497
504,65493 , 65296 , 65499
505,65493 , 65296 , 65499
506,65454 , 65291 , 65506
507,65454 , 65291 , 65506
508,130 , 65243 , 57
509,122 , 65271 , 71
510,122 , 65271 , 71
511,116 , 65287 , 78
512,116 , 65287 , 78
513,37 , 65358 , 106
514,37 , 65358 , 106
515,33 , 65359 , 105
516,30 , 65359 , 106
517,30 , 65359 , 106
518,10 , 65365 , 110
519,10 , 65365 , 110
520,9 , 65366 , 110
521,9 , 65366 , 110
522,7 , 65366 , 112
523,2 , 65367 , 112
524,2 , 65367 , 112
525,2 , 65367 , 111
526,2 , 65367 , 111
527,2 , 65368 , 112
528,1 , 65366 , 112
529,1 , 65367 , 113
530,1 , 65368 , 112
531,1 , 65368 , 112
532,1 , 65368 , 112
